Unique #,Length,Tagging_Location,Freq,Code,Freq_Code,Survey,Date,Sig,Status,Latitude,Longitude,Date_Original,Notes,Survey_Period,Use,Located_1,Located_2,Located_3
128,335,Kikiakrorak,151.4,128,400_128,4,7/30/2020,74,A,69.662,-152.6189,7/30/2020, ,Summer 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
128,335,Kikiakrorak,151.4,128,400_128,4,7/30/2020,93,A,69.6598,-152.6226,8/11/2020, ,Summer 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
128,335,Kikiakrorak,151.4,128,400_128,5,10/11/2020,74,D,69.7828,-151.5245,10/11/2020,Colville upstream of Kog mouth,Fall 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
128,335,Kikiakrorak,151.4,128,400_128,8,8/13/2021,70,DD,69.7928,-151.5272,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
129,326,Nanushuk,151.4,129,400_129,0,7/23/2019,0,Tagged,69.1958,-150.9066,7/28/2019, ,Tagging 2019,1,Nanushuk,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,1,10/18/2019,107,A,69.4015,-151.0922,10/18/2019,Anaktuvuk,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,2,4/25/2020,109,D,69.4031,-151.0858,4/25/2020, ,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,3,6/3/2020,126,DD,69.4034,-151.0992,6/3/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,3,6/3/2020,124,DD,69.4121,-151.1043,6/12/2020, ,Spring 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,4,7/30/2020,131,DD,69.4037,-151.0877,7/30/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,4,7/30/2020,145,DD,69.404,-151.0983,8/11/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,5,10/11/2020,101,DD,69.4172,-151.1117,10/11/2020, ,Fall 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,6,4/15/2021,141,DD,69.4049,-151.1012,4/15/2021, ,Winter 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,7,6/14/2021,112,DD,69.4054,-151.1012,6/14/2021, ,Spring 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,8,8/13/2021,129,DD,69.4052,-151.095,8/13/2021, ,Summer 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,9,4/20/2022,137,DD,69.4039,-151.1013,4/20/2022, ,Winter 2022,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
129,326,Nanushuk,151.4,129,400_129,10,6/16/2022,123,DD,69.4025,-151.094,6/16/2022, ,Spring 2022,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,0,7/23/2019,0,Tagged,68.8879,-151.1623,7/28/2019, ,Tagging 2019,1,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,1,10/18/2019,118,A,69.3351,-150.9918,10/18/2019,DS to Confluence,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,3,6/3/2020,119,A,69.213,-150.9904,6/3/2020,US of confluence,Spring 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,3,6/3/2020,95,A,68.935,-151.183,6/12/2020,nearly to tagged,Spring 2020,0,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,4,7/30/2020,109,A,68.8863,-151.1482,7/30/2020,taggedd,Summer 2020,0,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,4,7/30/2020,94,A,68.8843,-151.1592,8/11/2020,returned to capture location,Summer 2020,1,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,5,10/11/2020,92,A,69.3584,-151.0147,10/11/2020,just DS Confluence,Fall 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,6,4/15/2021,119,A,69.3695,-151.0419,4/15/2021, ,Winter 2021,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,7,6/14/2021,103,A,69.0128,-151.154,6/14/2021,DS of tagging,Spring 2021,1,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,8,8/13/2021,82,A,68.8837,-151.1723,8/13/2021,Tagging location,Summer 2021,1,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
130,330,Anaktuvuk,151.4,130,400_130,9,4/20/2022,80,A,69.3396,-151.0054,4/20/2022,Just DS Confluence,Winter 2022,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
131,341,Anaktuvuk,151.4,131,400_131,0,7/23/2019,0,Tagged,69.2828,-151.0237,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
131,341,Anaktuvuk,151.4,131,400_131,1,10/18/2019,71,A,69.9664,-151.6018,10/18/2019,between kik and kog,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,2,4/25/2020,92,D,69.99,-151.5801,4/25/2020, ,Winter 2020,1,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,3,6/3/2020,73,DD,69.9978,-151.5815,6/3/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,3,6/3/2020,72,DD,69.9975,-151.5834,6/12/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,4,7/30/2020,77,DD,70.0118,-151.593,7/30/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,4,7/30/2020,74,DD,70.0121,-151.5874,8/11/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,5,10/11/2020,85,DD,70.0019,-151.584,10/11/2020, ,Fall 2020,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,6,4/15/2021,112,DD,70.0066,-151.5924,4/15/2021, ,Winter 2021,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,7,6/14/2021,65,DD,70.0113,-151.5797,6/14/2021, ,Spring 2021,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,8,8/13/2021,71,DD,70.0091,-151.5883,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
131,341,Anaktuvuk,151.4,131,400_131,9,4/20/2022,109,DD,70.011,-151.5982,4/21/2022, ,Winter 2022,0,NFA,Lower Colville,Colville
132,370,Anaktuvuk,151.4,132,400_132,0,7/23/2019,0,Tagged,69.2828,-151.0237,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
132,370,Anaktuvuk,151.4,132,400_132,1,10/18/2019,113,A,69.5452,-151.4553,10/18/2019,Colville downstream of anak mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
132,370,Anaktuvuk,151.4,132,400_132,3,6/3/2020,53,DD,69.557,-151.4526,6/3/2020,"Didn't move from previous detection, don't use.",Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
132,370,Anaktuvuk,151.4,132,400_132,3,6/3/2020,50,DD,69.5559,-151.4595,6/12/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
132,370,Anaktuvuk,151.4,132,400_132,4,7/30/2020,62,DD,69.5571,-151.4671,7/30/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
